RecordID,DateID,WarehouseID,EquipmentID,MaintenanceID,UptimeHours,DowntimeHours,PackagesProcessed,EnergyUsed_kWH,ThroughputRate,MaintenanceCost
6427,20230911,16,6,225,22.86,1.14,5577,91.46,243.96,75.12
6428,20201005,78,14,517,20.02,3.98,6066,76.03,303.0,262.25
6429,20160329,64,81,883,19.7,4.3,6382,91.05,323.96,283.33
6430,20150508,43,27,438,23.16,0.84,3612,88.86,155.96,55.35
6431,20200428,9,69,279,17.3,6.7,6176,81.84,356.99,441.47
6432,20160315,75,55,946,17.96,6.04,5908,68.88,328.95,397.98
6433,20230404,30,2,393,17.1,6.9,4446,69.06,260.0,454.65
6434,20181011,35,62,58,19.33,4.67,6591,103.99,340.97,307.71
6435,20160421,26,41,862,16.45,7.55,4063,52.19,246.99,497.48
6436,20180730,40,100,786,16.64,7.36,6023,95.26,361.96,484.96
6437,20200617,2,26,433,19.5,4.5,6649,108.83,340.97,296.51
6438,20240509,82,12,361,19.28,4.72,6323,105.29,327.96,311.01
6439,20221120,64,69,855,16.94,7.06,3811,81.59,224.97,465.19
6440,20181128,30,15,963,23.52,0.48,5832,85.32,247.96,31.63
6441,20180301,100,55,476,20.44,3.56,4149,112.3,202.98,234.57
6442,20231113,55,71,50,18.81,5.19,3799,111.36,201.97,341.98
6443,20230124,10,46,131,18.42,5.58,3739,69.02,202.99,367.67
6444,20150117,70,38,594,18.84,5.16,6480,102.9,343.95,340.0
6445,20231024,28,90,527,21.52,2.48,7725,104.79,358.97,163.41
6446,20240125,97,4,124,16.78,7.22,4413,72.26,262.99,475.74
6447,20180429,92,90,295,21.81,2.19,3620,98.89,165.98,144.3
6448,20160711,49,19,660,23.65,0.35,5865,104.44,247.99,23.06
6449,20220203,56,75,425,16.36,7.64,3762,58.27,229.95,503.41
6450,20250909,17,22,641,18.35,5.65,4293,88.09,233.95,372.29
6451,20230706,17,6,275,20.92,3.08,4602,120.72,219.98,202.95
6452,20181001,24,48,512,22.4,1.6,3763,129.66,167.99,105.43
6453,20150211,82,94,489,19.63,4.37,4181,79.43,212.99,287.95
6454,20180807,75,31,936,22.93,1.07,9057,114.09,394.98,70.5
6455,20151107,64,35,752,20.89,3.11,6434,78.07,307.99,204.92
6456,20220904,5,39,499,20.18,3.82,3914,86.9,193.95,251.7
6457,20210601,34,77,994,19.79,4.21,5125,99.69,258.97,277.4
6458,20221113,85,44,536,18.65,5.35,6061,84.64,324.99,352.52
6459,20190430,13,82,772,16.81,7.19,4404,68.51,261.99,473.76
6460,20220408,63,90,709,19.89,4.11,4853,65.93,243.99,270.81
6461,20220907,91,97,19,20.63,3.37,5962,102.3,289.0,222.05
6462,20200718,90,76,884,22.25,1.75,8010,111.69,360.0,115.31
6463,20231110,19,76,98,18.7,5.3,3160,104.61,168.98,349.22
6464,20211130,40,37,714,22.18,1.82,7496,81.52,337.96,119.92
6465,20151204,68,85,849,21.57,2.43,5457,123.3,252.99,160.12
6466,20241029,21,95,378,18.76,5.24,3752,101.35,200.0,345.27
6467,20180522,21,82,424,18.82,5.18,6361,99.43,337.99,341.32
6468,20160430,83,99,590,20.1,3.9,7095,83.31,352.99,256.98
6469,20210330,80,85,820,19.06,4.94,5870,58.58,307.97,325.5
6470,20191107,21,78,627,20.78,3.22,6067,63.35,291.96,212.17
6471,20220904,62,62,974,19.22,4.78,2921,72.31,151.98,314.96
6472,20220508,56,23,289,22.78,1.22,8929,110.14,391.97,80.39
6473,20171206,90,55,32,23.37,0.63,4790,114.61,204.96,41.51
6474,20181129,27,66,85,21.41,2.59,5973,109.63,278.98,170.66
6475,20150511,88,96,645,17.76,6.24,5878,69.54,330.97,411.16
6476,20190607,51,78,824,17.17,6.83,6490,83.86,377.98,450.04
6477,20190419,61,8,633,17.66,6.34,6004,76.17,339.98,417.75
6478,20210730,98,29,581,18.57,5.43,3695,83.44,198.98,357.79
6479,20170503,76,73,346,18.64,5.36,5666,86.09,303.97,353.18
6480,20220228,35,14,807,19.52,4.48,2986,102.4,152.97,295.19
6481,20230205,15,68,769,16.21,7.79,3582,61.31,220.97,513.29
6482,20150827,100,11,447,16.53,7.47,4975,80.55,300.97,492.21
6483,20171215,70,71,268,18.9,5.1,5254,84.93,277.99,336.05
6484,20220902,63,100,241,20.21,3.79,6810,102.8,336.96,249.73
6485,20240829,87,57,20,17.81,6.19,5093,105.71,285.96,407.87
6486,20231022,63,91,518,18.2,5.8,7134,97.84,391.98,382.17
6487,20160710,58,56,201,21.89,2.11,7267,79.39,331.98,139.03
6488,20220507,82,19,134,18.49,5.51,2958,93.2,159.98,363.06
6489,20220523,10,35,718,21.37,2.63,6175,84.58,288.96,173.29
6490,20161020,89,7,45,17.11,6.89,3729,74.34,217.94,453.99
6491,20200412,59,29,376,16.77,7.23,3907,65.29,232.98,476.39
6492,20250214,24,61,573,23.41,0.59,7935,136.08,338.96,38.88
6493,20240817,26,33,754,21.17,2.83,5461,65.02,257.96,186.47
6494,20171226,63,84,860,18.47,5.53,4543,110.03,245.97,364.38
6495,20191121,45,90,238,19.3,4.7,4960,90.39,256.99,309.69
6496,20221204,68,22,855,19.62,4.38,4394,61.38,223.96,288.6
6497,20240207,18,66,219,16.93,7.07,2658,79.27,157.0,465.85
6498,20241124,81,44,450,22.8,1.2,7341,72.58,321.97,79.07
6499,20240614,31,78,274,19.95,4.05,6723,90.48,336.99,266.86
6500,20160630,13,70,35,17.99,6.01,4551,85.77,252.97,396.01
6501,20200225,69,55,940,17.19,6.81,3266,71.25,189.99,448.72
6502,20190611,96,100,765,16.52,7.48,3337,61.41,202.0,492.87
6503,20240802,63,40,402,19.19,4.81,6543,62.44,340.96,316.94
6504,20211213,51,57,500,17.36,6.64,6631,98.86,381.97,437.52
6505,20200904,52,9,786,22.2,1.8,3951,104.84,177.97,118.6
6506,20150603,1,55,69,18.94,5.06,3788,104.88,200.0,333.41
6507,20241125,44,78,106,17.35,6.65,4042,54.87,232.97,438.18
6508,20151125,30,48,174,17.18,6.82,4999,60.93,290.98,449.38
6509,20200102,93,19,912,19.06,4.94,4460,98.39,234.0,325.5
6510,20210915,61,93,84,20.99,3.01,7136,96.35,339.97,198.33
6511,20180318,39,9,777,20.05,3.95,6075,64.77,302.99,260.27
6512,20220616,56,80,346,19.94,4.06,3090,95.14,154.96,267.52
6513,20240207,6,14,466,22.59,1.41,8335,125.31,368.97,92.91
6514,20230209,69,21,729,18.97,5.03,5747,67.97,302.95,331.43
6515,20190610,96,39,58,18.64,5.36,7139,56.89,382.99,353.18
6516,20190420,27,28,436,18.49,5.51,2847,96.78,153.98,363.06
6517,20170725,90,64,683,21.85,2.15,7297,85.11,333.96,141.67
6518,20230418,11,70,876,17.37,6.63,3595,61.52,206.97,436.86
6519,20160424,78,91,359,18.22,5.78,3170,64.39,173.98,380.85
6520,20150702,42,71,74,23.98,0.02,5227,104.5,217.97,1.32
6521,20180601,20,55,543,19.51,4.49,3823,92.01,195.95,295.85
6522,20221128,13,53,705,22.33,1.67,6051,122.82,270.98,110.04
6523,20170305,13,18,235,21.74,2.26,6869,107.77,315.96,148.91
6524,20250701,83,5,982,17.14,6.86,6598,83.2,384.95,452.01
6525,20150516,38,95,428,20.97,3.03,3271,112.33,155.98,199.65
6526,20240731,6,7,441,19.76,4.24,4584,93.0,231.98,279.38
6527,20190124,38,8,297,22.06,1.94,7698,108.94,348.96,127.83
6528,20160309,24,14,62,16.22,7.78,5336,90.71,328.98,512.63
6529,20190209,6,60,819,22.29,1.71,4101,119.85,183.98,112.67
6530,20240917,2,68,254,21.75,2.25,6133,103.35,281.98,148.26
6531,20161003,46,69,802,20.32,3.68,7498,112.43,369.0,242.48
6532,20170403,13,89,567,17.98,6.02,3560,68.24,198.0,396.67
6533,20190821,100,72,387,22.48,1.52,6721,70.51,298.98,100.15
6534,20190907,57,3,765,22.26,1.74,5142,90.87,231.0,114.65
6535,20240408,72,24,848,17.19,6.81,6411,59.99,372.95,448.72
6536,20200519,54,9,654,22.19,1.81,4504,81.49,202.97,119.26
6537,20150411,45,58,748,17.53,6.47,4312,91.08,245.98,426.32
6538,20250414,81,18,646,21.16,2.84,7215,115.95,340.97,187.13
6539,20190128,91,98,198,21.66,2.34,3920,121.6,180.98,154.19
6540,20170609,94,92,669,22.38,1.62,6646,119.92,296.96,106.74
6541,20240101,23,81,845,16.77,7.23,5919,100.19,352.95,476.39
6542,20230528,60,44,849,16.06,7.94,3485,65.53,217.0,523.18
6543,20150121,51,74,854,18.24,5.76,6529,88.27,357.95,379.53
6544,20201220,98,20,758,18.43,5.57,4404,110.51,238.96,367.01
6545,20190316,27,85,360,20.3,3.7,4486,62.35,220.99,243.8
6546,20190410,84,95,287,18.05,5.95,3898,96.59,215.96,392.05
6547,20230402,70,66,137,19.18,4.82,6674,74.08,347.97,317.6
6548,20170903,92,1,424,16.07,7.93,5624,73.51,349.97,522.52
6549,20240604,81,48,711,22.65,1.35,8765,128.35,386.98,88.95
6550,20170319,72,62,516,20.19,3.81,4744,71.97,234.97,251.05
6551,20200316,72,2,46,23.28,0.72,6774,80.21,290.98,47.44
6552,20150718,54,89,570,22.34,1.66,7975,111.13,356.98,109.38
6553,20250521,84,38,155,23.44,0.56,5180,121.65,220.99,36.9
6554,20230801,2,44,45,21.74,2.26,4043,128.26,185.97,148.91
6555,20221226,94,98,403,22.62,1.38,4207,74.78,185.99,90.93
6556,20240211,38,64,920,21.87,2.13,8529,87.73,389.99,140.35
6557,20190307,64,28,31,18.38,5.62,6083,88.34,330.96,370.31
6558,20190303,90,65,474,22.87,1.13,4185,88.79,182.99,74.46
6559,20150920,30,30,429,20.23,3.77,3803,86.75,187.99,248.41
6560,20231103,47,67,678,16.99,7.01,4604,80.48,270.98,461.9
6561,20250529,72,19,504,19.05,4.95,5619,85.98,294.96,326.16
6562,20250507,97,56,452,23.64,0.36,8463,82.18,357.99,23.72
6563,20240410,72,55,320,20.46,3.54,7652,102.09,374.0,233.26
6564,20150409,37,6,949,19.73,4.27,7319,102.71,370.96,281.36
6565,20161030,81,20,471,16.41,7.59,3528,71.48,214.99,500.12
6566,20161011,6,67,127,17.94,6.06,3211,96.48,178.99,399.3
6567,20200313,56,86,415,19.01,4.99,7033,98.36,369.96,328.8
6568,20230918,40,58,448,23.68,0.32,8880,120.36,375.0,21.09
6569,20170831,12,1,888,16.37,7.63,4911,91.93,300.0,502.75
6570,20210531,83,62,524,18.23,5.77,5888,76.2,322.98,380.19
6571,20191014,53,43,830,20.96,3.04,5826,109.21,277.96,200.31
6572,20190911,39,27,886,17.57,6.43,4304,79.95,244.96,423.68
6573,20191230,28,16,891,20.64,3.36,8090,98.71,391.96,221.39
6574,20170526,35,46,784,18.96,5.04,6465,99.44,340.98,332.09
6575,20150703,50,24,370,16.68,7.32,3185,81.5,190.95,482.32
6576,20180321,46,75,736,23.3,0.7,7922,134.37,340.0,46.12
6577,20240801,54,74,641,21.53,2.47,5597,115.23,259.96,162.75
6578,20230420,100,47,382,23.4,0.6,7137,107.08,305.0,39.53
6579,20231019,17,80,938,21.48,2.52,5606,72.08,260.99,166.05
6580,20210405,89,17,175,18.04,5.96,6909,56.0,382.98,392.71
6581,20240827,47,90,323,16.6,7.4,3535,79.63,212.95,487.6
6582,20240408,97,55,786,23.94,0.06,9384,108.53,391.98,3.95
6583,20181118,69,51,388,23.16,0.84,5373,84.59,231.99,55.35
6584,20211028,86,57,352,22.53,1.47,5587,76.83,247.98,96.86
6585,20160824,9,30,80,23.11,0.89,7325,93.5,316.96,58.64
6586,20181217,68,21,512,17.78,6.22,5387,78.3,302.98,409.84
6587,20170108,61,36,158,20.54,3.46,7312,64.73,355.99,227.98
6588,20240824,56,5,485,23.66,0.34,4235,141.61,178.99,22.4
6589,20230521,11,60,87,18.28,5.72,5502,79.9,300.98,376.9
6590,20220126,94,69,743,19.85,4.15,7146,98.56,360.0,273.45
6591,20220310,62,17,797,23.74,0.26,6219,111.52,261.96,17.13
6592,20190727,26,4,990,22.84,1.16,3928,113.45,171.98,76.43
6593,20190813,83,55,233,21.17,2.83,4763,93.55,224.99,186.47
6594,20160810,92,42,792,22.6,1.4,5672,112.2,250.97,92.25
6595,20170304,6,2,879,17.63,6.37,5200,91.0,294.95,419.73
6596,20190809,50,71,660,17.36,6.64,6544,65.67,376.96,437.52
6597,20231025,42,35,913,23.46,0.54,8398,128.79,357.97,35.58
6598,20250805,9,27,632,20.32,3.68,3779,73.36,185.97,242.48
6599,20210321,95,67,514,16.57,7.43,2601,82.53,156.97,489.57
6600,20250717,63,92,144,21.59,2.41,5332,67.02,246.97,158.8
6601,20201230,56,93,335,18.25,5.75,3996,71.04,218.96,378.88
6602,20230301,41,66,976,23.73,0.27,5529,117.34,233.0,17.79
6603,20210117,77,44,906,20.82,3.18,3851,77.41,184.97,209.53
6604,20190110,10,42,404,20.29,3.71,3043,79.84,149.98,244.46
6605,20200929,97,67,312,23.02,0.98,8701,89.1,377.98,64.57
6606,20190621,80,40,949,20.71,3.29,4846,83.94,233.99,216.78
6607,20170528,75,2,484,17.42,6.58,6915,65.43,396.96,433.57
6608,20210330,27,13,569,17.46,6.54,6058,52.44,346.96,430.93
6609,20230316,31,23,92,22.43,1.57,4373,106.05,194.96,103.45
6610,20170820,13,31,257,19.09,4.91,7330,110.99,383.97,323.53
6611,20231021,76,63,417,23.28,0.72,8706,109.69,373.97,47.44
6612,20160516,1,97,966,21.94,2.06,3795,68.22,172.97,135.74
6613,20200726,48,82,543,18.41,5.59,4712,70.87,255.95,368.33
6614,20230805,35,43,218,23.95,0.05,5460,143.06,227.97,3.29
6615,20181219,18,3,850,20.49,3.51,7868,96.57,383.99,231.28
6616,20250507,15,33,428,17.92,6.08,3440,96.48,191.96,400.62
6617,20151027,25,56,568,17.41,6.59,4143,101.56,237.97,434.22
6618,20190710,68,66,447,20.54,3.46,7312,78.94,355.99,227.98
6619,20250513,56,46,405,16.85,7.15,2965,97.98,175.96,471.12
6620,20221116,27,95,190,18.82,5.18,3161,86.6,167.96,341.32
6621,20211230,65,84,77,21.64,2.36,8417,88.96,388.96,155.5
6622,20241007,54,44,734,22.88,1.12,5605,71.5,244.97,73.8
6623,20240130,68,87,713,21.25,2.75,5440,110.87,256.0,181.2
6624,20220327,56,56,761,21.74,2.26,6239,99.19,286.98,148.91
6625,20240427,21,19,719,20.65,3.35,7392,114.61,357.97,220.74
6626,20240622,12,9,799,21.89,2.11,4859,118.7,221.97,139.03
6627,20200221,87,94,483,23.84,0.16,6412,99.4,268.96,10.54
6628,20221023,46,39,642,18.62,5.38,7131,85.76,382.98,354.5
6629,20170618,71,9,425,17.34,6.66,5045,57.79,290.95,438.84
6630,20200923,21,31,317,20.44,3.56,8012,75.38,391.98,234.57
6631,20161123,24,6,76,16.69,7.31,4489,65.18,268.96,481.67
6632,20230617,94,21,995,19.11,4.89,7300,59.96,382.0,322.21
6633,20151110,77,93,280,21.14,2.86,4798,90.34,226.96,188.45
6634,20181122,82,33,482,20.25,3.75,7755,82.02,382.96,247.09
6635,20231208,26,61,758,20.2,3.8,6403,91.29,316.98,250.39
6636,20170112,86,35,974,18.56,5.44,2858,62.89,153.99,358.45
6637,20210318,55,83,984,22.91,1.09,6208,94.97,270.97,71.82
6638,20230528,23,80,822,22.98,1.02,8111,81.1,352.96,67.21
6639,20190728,61,38,104,23.48,0.52,9204,129.8,391.99,34.26
6640,20250829,48,29,689,22.95,1.05,3809,137.47,165.97,69.19
6641,20170225,35,17,741,21.67,2.33,4290,119.96,197.97,153.53
6642,20210709,72,24,327,17.9,6.1,4636,76.87,258.99,401.94
6643,20231009,70,14,614,23.58,0.42,5965,110.46,252.97,27.67
6644,20210906,82,72,786,20.3,3.7,6638,70.66,327.0,243.8
6645,20211008,36,76,702,19.51,4.49,4487,88.5,229.98,295.85
6646,20200529,59,43,493,19.1,4.9,6054,67.81,316.96,322.87
6647,20160102,7,10,584,18.79,5.21,6614,74.9,352.0,343.29
6648,20160827,36,41,217,17.05,6.95,6240,91.94,365.98,457.94
6649,20190825,94,29,980,19.29,4.71,4089,80.31,211.98,310.35
6650,20190928,52,90,884,21.77,2.23,6531,80.95,300.0,146.94
6651,20200204,16,96,862,17.56,6.44,3424,55.22,194.99,424.34
6652,20200210,14,63,565,16.9,7.1,6083,76.86,359.94,467.83
6653,20240731,12,76,354,17.75,6.25,5254,99.42,296.0,411.82
6654,20150301,18,26,277,23.88,0.12,8047,134.07,336.98,7.91
6655,20190922,60,99,199,18.93,5.07,4259,80.23,224.99,334.07
6656,20200427,32,63,115,21.61,2.39,8233,129.25,380.98,157.48
6657,20250824,70,72,394,20.32,3.68,5994,69.88,294.98,242.48
6658,20200109,10,62,484,18.8,5.2,6091,62.58,323.99,342.64
6659,20191122,56,76,849,23.92,0.08,8611,112.65,359.99,5.27
6660,20151024,88,73,601,21.87,2.13,5467,69.91,249.98,140.35
6661,20230509,94,94,715,18.24,5.76,3100,76.56,169.96,379.53
6662,20181130,68,46,398,16.03,7.97,3927,71.58,244.98,525.15
6663,20210406,44,19,349,20.3,3.7,5176,72.87,254.98,243.8
6664,20151224,79,8,893,19.7,4.3,4294,111.86,217.97,283.33
6665,20221206,47,39,44,17.47,6.53,2882,62.02,164.97,430.27
6666,20191026,49,63,328,20.99,3.01,4617,69.63,219.96,198.33
6667,20150505,92,71,359,20.62,3.38,6680,91.64,323.96,222.71
6668,20240910,1,75,55,17.32,6.68,5005,84.16,288.97,440.15
6669,20210621,26,8,140,16.99,7.01,6082,53.4,357.98,461.9
6670,20201215,56,49,880,19.83,4.17,4660,107.47,235.0,274.77
6671,20231216,33,72,799,22.61,1.39,3436,87.42,151.97,91.59
6672,20170118,16,91,775,19.55,4.45,7780,101.84,397.95,293.22
6673,20170716,80,48,37,23.32,0.68,5969,132.61,255.96,44.81
6674,20150319,64,44,254,16.98,7.02,5450,72.29,320.97,462.56
6675,20150111,38,81,939,19.45,4.55,3851,59.64,197.99,299.81
6676,20240130,49,75,919,23.5,0.5,4300,112.03,182.98,32.95
6677,20250316,60,59,185,23.68,0.32,6038,122.29,254.98,21.09
6678,20210826,73,38,65,22.55,1.45,3585,98.45,158.98,95.54
6679,20191007,30,22,225,18.76,5.24,6078,86.64,323.99,345.27
6680,20200201,73,79,542,21.7,2.3,7030,99.86,323.96,151.55
6681,20250815,69,33,369,16.56,7.44,3891,61.66,234.96,490.23
6682,20200730,73,35,274,22.01,1.99,8143,75.16,369.97,131.12
6683,20181112,43,42,613,19.39,4.61,5196,76.95,267.97,303.76
6684,20210117,73,70,2,23.43,0.57,8341,128.43,356.0,37.56
6685,20150601,65,86,970,17.25,6.75,4778,68.55,276.99,444.77
6686,20220910,83,91,840,18.86,5.14,7072,64.2,374.97,338.68
6687,20220901,39,13,69,18.73,5.27,3970,108.74,211.96,347.25
6688,20201214,21,48,53,21.88,2.12,3522,92.73,160.97,139.69
6689,20220817,75,85,890,23.41,0.59,3932,103.51,167.96,38.88
6690,20250819,69,9,109,20.66,3.34,5722,120.14,276.96,220.08
6691,20151118,35,65,911,17.04,6.96,3799,51.19,222.95,458.6
6692,20180903,44,2,568,16.83,7.17,2861,84.26,169.99,472.44
6693,20190611,72,66,906,22.27,1.73,8529,91.24,382.98,113.99
6694,20230615,99,75,126,16.41,7.59,4693,94.47,285.98,500.12
6695,20240117,5,48,861,16.54,7.46,4730,68.85,285.97,491.55
6696,20181018,24,47,418,21.47,2.53,6591,127.11,306.99,166.71
6697,20230501,56,13,612,16.15,7.85,3020,81.46,187.0,517.25
6698,20220220,68,50,184,18.89,5.11,3362,103.66,177.98,336.7
6699,20150522,56,17,822,20.34,3.66,6569,71.74,322.96,241.16
6700,20190218,88,27,171,22.29,1.71,4591,74.59,205.97,112.67
6701,20160505,65,2,622,18.45,5.55,6734,78.28,364.99,365.7
6702,20161028,69,14,766,22.24,1.76,5070,102.27,227.97,115.97
6703,20210124,48,71,267,18.62,5.38,7131,58.05,382.98,354.5
6704,20250629,78,78,178,23.95,0.05,7520,127.77,313.99,3.29
6705,20210511,17,2,325,22.7,1.3,8013,82.63,353.0,85.66
6706,20170917,39,61,127,19.41,4.59,7472,108.05,384.96,302.44
6707,20190523,63,15,346,19.41,4.59,7220,65.02,371.97,302.44
6708,20200412,37,87,823,20.41,3.59,7980,104.04,390.98,236.55
6709,20250210,21,95,11,19.29,4.71,5941,99.25,307.98,310.35
6710,20211025,85,53,244,21.96,2.04,8037,95.63,365.98,134.42
6711,20220512,63,17,854,21.04,2.96,3639,124.52,172.96,195.04
6712,20180630,89,10,676,19.07,4.93,3318,72.7,173.99,324.84
6713,20150215,34,81,192,19.11,4.89,6956,98.82,364.0,322.21
6714,20170428,27,87,937,18.2,5.8,6424,58.32,352.97,382.17
6715,20160512,56,15,120,22.5,1.5,6457,124.78,286.98,98.84
6716,20240618,16,66,444,17.64,6.36,5556,64.65,314.97,419.07
6717,20160411,97,89,646,16.85,7.15,5644,61.45,334.96,471.12
6718,20200304,41,64,68,20.79,3.21,5592,84.32,268.98,211.51
6719,20171204,92,62,426,21.97,2.03,4042,99.22,183.98,133.76
6720,20221114,86,51,157,16.43,7.57,3368,83.64,204.99,498.8
6721,20150603,87,68,785,17.66,6.34,4008,87.13,226.95,417.75
6722,20160201,75,60,111,18.33,5.67,3427,59.6,186.96,373.6
6723,20200219,27,34,503,16.03,7.97,4696,49.84,292.95,525.15
6724,20221103,21,82,236,23.82,0.18,6621,128.65,277.96,11.86
6725,20230410,14,36,710,17.2,6.8,4317,65.7,250.99,448.06
6726,20230122,78,23,735,23.96,0.04,9248,82.85,385.98,2.64
6727,20170911,5,37,555,18.99,5.01,7387,90.76,388.99,330.12
6728,20230320,85,53,479,21.88,2.12,6957,94.55,317.96,139.69
6729,20200612,27,11,992,23.8,0.2,3855,127.01,161.97,13.18
6730,20221019,83,35,31,21.5,2.5,6493,82.21,302.0,164.73
6731,20240930,55,94,109,20.29,3.71,7263,81.84,357.96,244.46
6732,20211221,16,90,519,23.82,0.18,3930,73.43,164.99,11.86
6733,20160927,66,77,86,21.97,2.03,6612,105.12,300.96,133.76
6734,20181102,45,26,678,21.84,2.16,6988,106.05,319.96,142.33
6735,20200305,99,99,165,21.06,2.94,3896,116.82,185.0,193.72
6736,20240715,26,82,957,23.06,0.94,3966,118.9,171.99,61.94
6737,20200916,59,78,121,21.3,2.7,8456,101.27,397.0,177.91
6738,20150523,6,39,625,22.3,1.7,8005,77.23,358.97,112.02
6739,20250226,86,92,788,23.26,0.74,7954,110.67,341.96,48.76
6740,20200713,59,70,227,21.93,2.07,8333,113.38,379.98,136.4
6741,20240828,22,78,141,21.35,2.65,7963,107.37,372.97,174.61
6742,20190916,56,57,329,16.48,7.52,4944,66.33,300.0,495.5
6743,20220423,22,93,466,20.36,3.64,6209,101.38,304.96,239.84
6744,20160407,85,83,39,17.34,6.66,5670,78.36,326.99,438.84
6745,20241122,62,66,963,16.12,7.88,4400,74.85,272.95,519.22
6746,20240216,13,76,468,23.73,0.27,9468,110.12,398.99,17.79
6747,20151230,20,28,555,19.03,4.97,7079,82.11,371.99,327.48
6748,20170621,29,56,36,16.89,7.11,5286,65.32,312.97,468.49
6749,20190426,33,81,688,17.22,6.78,3151,102.55,182.98,446.74
6750,20160301,47,57,722,17.55,6.45,5317,55.23,302.96,425.0
6751,20190706,7,17,329,21.18,2.82,4426,100.21,208.97,185.81
6752,20200915,99,56,428,18.07,5.93,3614,78.46,200.0,390.74
6753,20241011,87,96,772,18.61,5.39,3014,89.59,161.96,355.15
6754,20231130,24,62,505,23.52,0.48,8937,74.97,379.97,31.63
6755,20220809,21,98,517,23.7,0.3,7394,96.96,311.98,19.77
6756,20200105,22,79,273,16.53,7.47,5206,71.14,314.94,492.21
6757,20250928,51,28,340,18.44,5.56,6749,86.26,366.0,366.36
6758,20160615,28,43,991,17.73,6.27,3989,79.63,224.99,413.14
6759,20220215,36,81,464,16.35,7.65,5264,89.31,321.96,504.07
6760,20250217,5,98,136,16.03,7.97,4600,81.28,286.96,525.15
6761,20250719,76,5,167,17.3,6.7,6089,55.51,351.97,441.47
6762,20160330,11,64,303,17.88,6.12,6883,67.22,384.96,403.26
6763,20240810,15,100,855,20.69,3.31,5875,66.64,283.95,218.1
6764,20170109,35,67,644,20.92,3.08,6234,112.15,297.99,202.95
6765,20210128,30,50,956,22.54,1.46,8249,69.25,365.97,96.2
6766,20230625,79,25,613,23.36,0.64,5653,111.29,241.99,42.17
6767,20200113,100,2,925,22.41,1.59,7305,91.5,325.97,104.77
6768,20201220,51,37,158,21.03,2.97,5615,66.84,267.0,195.7
6769,20190510,75,33,326,18.52,5.48,3129,98.8,168.95,361.08
6770,20220709,20,71,230,16.24,7.76,4904,63.39,301.97,511.32
6771,20170829,89,55,475,16.79,7.21,3828,82.44,227.99,475.08
6772,20240229,61,94,519,17.13,6.87,3271,58.39,190.95,452.67
6773,20150127,63,63,398,21.64,2.36,4371,83.61,201.99,155.5
6774,20201027,96,55,47,17.49,6.51,6593,62.29,376.96,428.95
6775,20230504,26,16,167,22.07,1.93,7128,111.13,322.97,127.17
6776,20160327,24,43,834,23.32,0.68,4710,133.16,201.97,44.81
6777,20250710,63,8,373,22.5,1.5,8347,98.59,370.98,98.84
6778,20240613,46,26,634,17.94,6.06,4000,73.91,222.97,399.3
6779,20170309,47,38,388,16.48,7.52,5883,58.17,356.98,495.5
6780,20201023,25,46,647,19.72,4.28,3312,89.97,167.95,282.01
6781,20160408,76,58,69,18.91,5.09,3347,105.36,177.0,335.39
6782,20151119,56,97,201,23.52,0.48,4892,82.71,207.99,31.63
6783,20200224,23,7,322,20.24,3.76,5869,115.45,289.97,247.75
6784,20190420,12,30,45,16.69,7.31,5557,74.71,332.95,481.67
6785,20230606,77,56,995,18.09,5.91,5861,101.89,323.99,389.42
6786,20160920,57,56,121,21.43,2.57,8100,69.33,377.97,169.34
6787,20230226,99,57,674,17.66,6.34,3867,59.52,218.97,417.75
6788,20221227,65,78,435,17.76,6.24,6358,105.65,358.0,411.16
6789,20240620,44,74,327,21.25,2.75,3888,114.72,182.96,181.2
6790,20240325,42,33,100,23.47,0.53,5914,117.41,251.98,34.92
6791,20181120,50,90,551,22.25,1.75,3849,127.0,172.99,115.31
6792,20191022,6,4,333,19.2,4.8,6950,63.04,361.98,316.28
6793,20171208,11,46,106,19.61,4.39,4373,66.07,223.0,289.26
6794,20231204,62,33,891,23.17,0.83,4379,76.15,188.99,54.69
6795,20190130,70,76,135,20.29,3.71,3246,106.48,159.98,244.46
6796,20160103,48,83,928,21.74,2.26,6391,73.21,293.97,148.91
6797,20240313,82,14,581,20.6,3.4,6777,116.69,328.98,224.03
6798,20240407,100,82,489,21.95,2.05,8758,111.87,399.0,135.08
6799,20191121,22,46,559,21.27,2.73,3318,96.62,155.99,179.88
